timestamp,country,price,load_actual,load_forecast,solar_forecast,solar_actual,wind_forecast,wind_actual,re_penetration
2025-01-13 20:00:00,BE,142.46,11062.76,11305.6375,0.0,0.0,101.68,75.29,0.006805716
2025-01-13 21:00:00,GR,128.97,6430.0,6500.0,0.0,0.0,2998.0,2567.0,0.399222395
2025-01-13 21:00:00,BE,122.5,10535.8675,10795.11,0.0,0.0,85.55,77.98,0.007401384
2025-01-13 22:00:00,GR,119.17,5878.0,6000.0,0.0,0.0,3031.0,2547.0,0.43331065
2025-01-13 22:00:00,BE,121.81,10349.5325,10596.0175,0.0,0.0,74.98,94.54,0.009134712
2025-01-13 23:00:00,GR,107.8,5288.0,5358.0,0.0,0.0,2319.0,2538.0,0.479954614
2025-01-13 23:00:00,BE,121.7,10173.5025,10347.9,0.0,0.0,75.78,125.13,0.012299599
2025-01-14 00:00:00,GR,103.05,4840.0,4982.0,0.0,0.0,2461.0,2561.0,0.529132231
2025-01-14 00:00:00,BE,122.03,10153.7575,9863.135,0.0,0.0,130.5,210.4,0.020721393
2025-01-14 01:00:00,GR,106.29,4684.0,4922.0,0.0,0.0,2471.0,2559.0,0.546327925
2025-01-14 01:00:00,BE,117.71,9680.835,9527.885,0.0,0.0,169.38,345.46,0.035684938
2025-01-14 02:00:00,BE,114.34,9477.695,9267.175,0.0,0.0,194.4,384.54,0.040573156
2025-01-14 02:00:00,GR,101.94,4521.0,4794.0,0.0,0.0,2487.0,2568.0,0.568015926
2025-01-14 03:00:00,GR,100.62,4495.0,4735.0,0.0,0.0,2501.0,2576.0,0.573081201
2025-01-14 03:00:00,BE,112.03,9419.79,9109.97,0.0,0.0,223.9,322.34,0.034219447
2025-01-14 04:00:00,BE,112.21,9354.865,9211.925,0.0,0.0,251.23,301.82,0.032263427
2025-01-14 04:00:00,GR,103.8,4669.0,4875.0,0.0,0.0,2512.0,2589.0,0.55450846
2025-01-14 05:00:00,GR,109.03,5221.0,5414.0,0.0,0.0,2523.0,2566.0,0.491476729
2025-01-14 05:00:00,BE,114.34,9767.46,9553.45,0.0,0.0,275.98,303.21,0.031042871
2025-01-14 06:00:00,GR,138.13,6193.0,6266.0,3.0,0.0,2525.0,2557.0,0.412885516
2025-01-14 06:00:00,BE,137.76,10856.8325,10556.26,0.0,0.0,304.1,417.85,0.038487284
2025-01-14 07:00:00,BE,160.84,11863.1,11553.7925,8.455,10.34,341.9,535.21,0.045987137
2025-01-14 07:00:00,GR,152.4,6844.0,7053.0,127.0,48.0,2512.0,2544.0,0.378725891
2025-01-14 08:00:00,BE,186.54,12476.44,12132.9625,16.91,20.68,382.18,546.26,0.045440847
2025-01-14 08:00:00,GR,185.47,7527.0,7679.0,383.0,225.0,2484.0,2513.0,0.363757141
2025-01-14 09:00:00,BE,152.46,12956.625,12494.2125,619.95,532.56,421.8,591.82,0.086780315
2025-01-14 09:00:00,GR,151.98,7898.0,7937.0,661.0,441.0,2455.0,2482.0,0.370093695
2025-01-14 10:00:00,BE,133.59,13004.4425,12552.195,1699.08,1328.93,432.25,496.47,0.140367417
2025-01-14 10:00:00,GR,130.11,8036.0,8048.0,870.0,662.0,2431.0,2488.0,0.391986063
2025-01-14 11:00:00,BE,114.15,12832.435,12402.3575,2685.57,1693.72,389.33,350.44,0.159296346
2025-01-14 11:00:00,GR,123.46,8114.0,8096.0,971.0,821.0,2422.0,2514.0,0.411017994
2025-01-14 12:00:00,GR,119.13,8072.0,8009.0,948.0,836.0,2424.0,2540.0,0.418235877
2025-01-14 12:00:00,BE,111.87,12560.535,11950.5975,3233.76,1686.23,349.4,355.74,0.162570305
2025-01-14 13:00:00,GR,120.0,7795.0,7804.0,801.0,707.0,2428.0,2544.0,0.417062219
2025-01-14 13:00:00,BE,111.31,12603.39,11860.2225,3271.86,1768.36,285.9,315.39,0.165332502
2025-01-14 14:00:00,BE,115.85,12510.485,11541.225,2558.31,1731.54,257.98,316.51,0.163706683
2025-01-14 14:00:00,GR,135.6,7741.0,7770.0,534.0,444.0,2433.0,2558.0,0.387805193
2025-01-14 15:00:00,BE,127.36,12136.94,11530.43,1291.39,1141.51,280.15,295.18,0.11837333
2025-01-14 15:00:00,GR,154.9,7597.0,7722.0,217.0,177.0,2430.0,2518.0,0.354745294
2025-01-14 16:00:00,BE,143.58,11874.48,11659.79,312.67,197.19,322.18,275.35,0.039794585
2025-01-14 16:00:00,GR,160.0,7661.0,7899.0,41.0,13.0,2426.0,2366.0,0.310533873
2025-01-14 17:00:00,GR,203.51,7963.0,8202.0,27.33333333,8.666666667,2425.0,2327.0,0.293314915
2025-01-14 17:00:00,BE,167.73,12409.8775,12187.76,0.31,0.17,377.35,318.75,0.025698884
2025-01-14 18:00:00,BE,186.82,12503.8275,12318.2325,0.155,0.085,403.2,374.24,0.029936833
2025-01-14 18:00:00,GR,188.31,7990.0,8302.0,13.66666667,4.333333333,2420.0,2324.0,0.291405924
2025-01-14 19:00:00,BE,188.82,12094.9025,11897.8175,0.0,0.0,393.23,402.32,0.0332636
2025-01-14 19:00:00,GR,189.54,7829.0,8225.0,0.0,0.0,2403.0,2339.0,0.298761017
2025-01-14 20:00:00,BE,152.4,11592.755,11280.0225,0.0,0.0,378.0,379.54,0.032739414
2025-01-14 20:00:00,GR,167.62,7261.0,7819.0,0.0,0.0,2376.0,2330.0,0.320892439
2025-01-14 21:00:00,GR,150.0,6651.0,7148.0,0.0,0.0,2341.0,2252.0,0.3385957
2025-01-14 21:00:00,BE,126.13,10982.3125,10800.0,0.0,0.0,370.5,403.06,0.036700831
2025-01-14 22:00:00,GR,145.0,6068.0,6558.0,0.0,0.0,2290.0,2136.0,0.352010547
2025-01-14 22:00:00,BE,134.43,10708.3475,10648.5325,0.0,0.0,381.93,363.26,0.033923068
2025-01-14 23:00:00,BE,122.03,10444.87,10372.0575,0.0,0.0,349.95,301.61,0.028876377
2025-01-14 23:00:00,GR,124.32,5468.0,5426.0,0.0,0.0,2084.0,1964.0,0.359180688
2025-01-15 00:00:00,GR,119.98,4997.0,4987.0,0.0,0.0,2303.0,1850.0,0.370222133
2025-01-15 00:00:00,BE,119.94,9802.84,9904.3875,0.0,0.0,242.4,239.68,0.024450057
2025-01-15 01:00:00,GR,111.6,4853.0,4891.0,0.0,0.0,2184.0,1676.0,0.34535339
2025-01-15 01:00:00,BE,124.48,9457.205,9378.22,0.0,0.0,220.58,199.57,0.021102429
2025-01-15 02:00:00,BE,119.68,9190.935,9109.855,0.0,0.0,209.1,172.58,0.018777197
2025-01-15 02:00:00,GR,110.69,4693.0,4761.0,0.0,0.0,2069.0,1585.0,0.337737055
2025-01-15 03:00:00,BE,109.86,9066.275,8995.88,0.0,0.0,190.38,160.99,0.017757017
2025-01-15 03:00:00,GR,108.67,4735.0,4697.0,0.0,0.0,1951.0,1538.0,0.324815206
2025-01-15 04:00:00,GR,118.11,4834.0,4848.0,0.0,0.0,1827.0,1439.0,0.297683078
2025-01-15 04:00:00,BE,111.69,9036.1875,8987.4925,0.0,0.0,169.18,167.29,0.018513339
2025-01-15 05:00:00,GR,132.62,5451.0,5405.0,0.0,0.0,1693.0,1323.0,0.24270776
2025-01-15 05:00:00,BE,117.77,9358.745,9368.1375,0.0,0.0,151.8,183.32,0.019588096
2025-01-15 06:00:00,GR,152.22,6315.0,6280.0,0.0,5.0,1535.0,1253.0,0.199208234
2025-01-15 06:00:00,BE,135.02,10390.6025,10320.8475,0.0,0.0,127.83,171.48,0.016503374
2025-01-15 07:00:00,BE,191.9,11322.7275,11247.9725,1.685,0.105,97.9,129.58,0.011453512
2025-01-15 07:00:00,GR,197.46,6954.0,6968.0,283.0,252.0,1349.0,1070.0,0.190106414
2025-01-15 08:00:00,BE,287.1,11970.3325,11819.4875,3.37,0.21,68.7,79.11,0.006626382
2025-01-15 08:00:00,GR,224.41,7442.0,7557.0,986.0,890.0,1161.0,849.0,0.233673744
2025-01-15 09:00:00,GR,160.57,7768.0,7853.0,1663.0,1445.0,1006.0,738.0,0.281024717
2025-01-15 09:00:00,BE,285.11,12405.3875,12147.685,92.07,96.54,53.03,37.03,0.010767096
2025-01-15 10:00:00,GR,153.43,7741.0,7850.0,2105.0,2028.0,879.0,616.0,0.341557938
2025-01-15 10:00:00,BE,261.94,12549.685,12219.685,252.7,366.97,37.28,15.35,0.03046451
2025-01-15 11:00:00,GR,143.77,7765.0,7800.0,2236.0,2173.0,764.0,540.0,0.349388281
2025-01-15 11:00:00,BE,221.55,12507.08,12179.875,409.64,478.91,22.23,9.15,0.039022698
2025-01-15 12:00:00,GR,145.52,7629.0,7660.0,2098.0,1964.0,680.0,501.0,0.323109189
2025-01-15 12:00:00,BE,201.44,12098.685,12025.2375,532.25,479.31,13.28,5.92,0.040106012
2025-01-15 13:00:00,GR,148.51,7406.0,7440.0,1690.0,1355.0,626.0,486.0,0.248582231
2025-01-15 13:00:00,BE,192.81,11981.625,12038.6225,565.26,483.54,9.63,3.58,0.040655587
2025-01-15 14:00:00,GR,290.53,7418.0,7370.0,1075.0,829.0,594.0,484.0,0.177001887
2025-01-15 14:00:00,BE,212.11,11906.89,11779.0475,453.33,388.52,8.4,2.26,0.032819653
2025-01-15 15:00:00,GR,327.98,7333.0,7340.0,404.0,280.0,582.0,566.0,0.11536888
2025-01-15 15:00:00,BE,202.24,11824.2,11646.325,266.68,213.5,8.85,4.7,0.01845368
2025-01-15 16:00:00,GR,386.98,7484.0,7550.0,52.0,18.0,605.0,707.0,0.09687333
2025-01-15 16:00:00,BE,210.48,11893.3,11681.895,70.09,54.73,13.28,15.1,0.005871373
2025-01-15 17:00:00,BE,261.84,12196.6825,12148.92,0.27,0.2,21.75,15.58,0.001293794
2025-01-15 17:00:00,GR,452.13,7866.0,7940.0,34.66666667,12.0,646.0,747.0,0.096491228
2025-01-15 18:00:00,GR,430.59,7840.0,8010.0,17.33333333,6.0,688.0,868.0,0.111479592
2025-01-15 18:00:00,BE,260.73,12284.775,12251.5,0.135,0.1,39.48,14.66,0.001201487
2025-01-15 19:00:00,GR,416.51,7711.0,7900.0,0.0,0.0,725.0,950.0,0.123200622
2025-01-15 19:00:00,BE,235.89,11889.5975,11917.98,0.0,0.0,63.43,7.42,0.000624075
2025-01-15 20:00:00,GR,186.3,7251.0,7430.0,0.0,0.0,764.0,934.0,0.128809819
2025-01-15 20:00:00,BE,173.65,11333.13,11367.885,0.0,0.0,64.3,7.12,0.000628247
2025-01-15 21:00:00,GR,152.9,6720.0,6720.0,0.0,0.0,803.0,945.0,0.140625
2025-01-15 21:00:00,BE,150.94,10903.64,10786.9075,0.0,0.0,54.38,7.55,0.000692429
2025-01-15 22:00:00,GR,143.29,6137.0,6250.0,0.0,0.0,842.0,940.0,0.153169301
2025-01-15 22:00:00,BE,139.67,10611.5325,10552.975,0.0,0.0,52.98,6.82,0.000642697
2025-01-15 23:00:00,GR,123.9,5510.0,5368.0,0.0,0.0,875.0,1019.0,0.184936479
2025-01-15 23:00:00,BE,123.9,10280.095,10263.7825,0.0,0.0,50.33,7.29,0.000709137
2025-01-16 00:00:00,GR,126.33,5058.0,4968.0,0.0,0.0,1254.0,1023.0,0.202253855
2025-01-16 00:00:00,BE,125.1,9758.44,9518.89,0.0,0.0,25.58,5.57,0.000570788
2025-01-16 01:00:00,GR,122.83,4923.0,4859.0,0.0,0.0,1324.0,1120.0,0.227503555
2025-01-16 01:00:00,BE,118.86,9329.4375,9096.7525,0.0,0.0,32.95,5.3,0.000568094
2025-01-16 02:00:00,BE,111.2,9015.6075,8801.65,0.0,0.0,46.03,10.99,0.001218997
2025-01-16 02:00:00,GR,118.25,4757.0,4746.0,0.0,0.0,1388.0,1216.0,0.255623292
2025-01-16 03:00:00,GR,115.91,4775.0,4678.0,0.0,0.0,1448.0,1320.0,0.276439791
2025-01-16 03:00:00,BE,104.22,8897.4225,8696.155,0.0,0.0,57.63,20.89,0.002347871
2025-01-16 04:00:00,BE,103.0,8861.57,8688.1375,0.0,0.0,70.13,42.85,0.004835486
2025-01-16 04:00:00,GR,119.37,4917.0,4816.0,0.0,0.0,1510.0,1419.0,0.288590604
2025-01-16 05:00:00,GR,129.16,5513.0,5379.0,0.0,0.0,1567.0,1473.0,0.26718665
2025-01-16 05:00:00,BE,114.54,9375.3525,9062.7425,0.0,0.0,87.1,44.46,0.004742222
2025-01-16 06:00:00,BE,130.41,10425.43,10118.58,0.0,0.0,101.23,41.92,0.004020937
2025-01-16 06:00:00,GR,163.8,6359.0,6281.0,3.0,5.0,1595.0,1506.0,0.237615977
2025-01-16 07:00:00,BE,157.54,11376.435,11143.825,4.02,0.34,110.5,44.58,0.003948513
2025-01-16 07:00:00,GR,204.18,6969.0,6927.0,241.0,204.0,1600.0,1474.0,0.2407806
2025-01-16 08:00:00,GR,206.06,7427.0,7490.0,811.0,796.0,1585.0,1387.0,0.293927562
2025-01-16 08:00:00,BE,199.79,12074.9675,11813.9025,8.04,0.68,120.13,59.35,0.004971442
2025-01-16 09:00:00,GR,175.0,7634.0,7809.0,1402.0,1308.0,1567.0,1350.0,0.348179198
2025-01-16 09:00:00,BE,175.0,12491.4,12163.085,264.0,127.57,121.5,50.64,0.014266615
2025-01-16 10:00:00,BE,151.9,12501.585,12311.49,766.38,383.45,107.6,55.55,0.035115547
2025-01-16 10:00:00,GR,151.9,7651.0,7816.0,1822.0,1732.0,1564.0,1388.0,0.407789831
2025-01-16 11:00:00,BE,140.64,12449.4875,12360.39,1490.3,658.49,87.88,35.27,0.055725989
2025-01-16 11:00:00,GR,140.64,7710.0,7838.0,1986.0,1946.0,1580.0,1363.0,0.429182879
2025-01-16 12:00:00,BE,130.92,12198.18,12059.225,2097.79,791.82,65.28,36.01,0.067865042
2025-01-16 12:00:00,GR,134.76,7718.0,7807.0,1931.0,1868.0,1635.0,1394.0,0.422648354
2025-01-16 13:00:00,BE,126.15,12000.3325,11882.8375,2299.57,726.71,54.48,44.9,0.064299052
2025-01-16 13:00:00,GR,137.98,7500.0,7557.0,1654.0,1536.0,1724.0,1447.0,0.397733333
2025-01-16 14:00:00,BE,124.25,11841.5225,11702.945,1917.05,527.21,64.4,51.3,0.04885436
2025-01-16 14:00:00,GR,145.1,7419.0,7528.0,1143.0,1016.0,1813.0,1578.0,0.349642809
2025-01-16 15:00:00,BE,136.67,11855.8375,11520.535,1096.81,312.68,74.43,55.11,0.031021849
2025-01-16 15:00:00,GR,167.36,7294.0,7471.0,459.0,385.0,1904.0,1777.0,0.296408007
2025-01-16 16:00:00,GR,180.0,7382.0,7581.0,63.0,24.0,2010.0,1933.0,0.265104308
2025-01-16 16:00:00,BE,153.88,11937.8875,11479.84,310.33,65.8,80.83,37.2,0.008627992
2025-01-16 17:00:00,BE,174.6,12444.125,11892.4,1.57,0.34,91.13,35.08,0.002846323
2025-01-16 17:00:00,GR,191.55,7729.0,7894.0,42.0,16.0,2120.0,2020.0,0.26342347
2025-01-16 18:00:00,BE,184.32,12369.345,12042.99,0.785,0.17,100.33,42.94,0.003485229
2025-01-16 18:00:00,GR,184.32,7761.0,7888.0,21.0,8.0,2216.0,2145.0,0.277412705
2025-01-16 19:00:00,GR,179.97,7633.0,7734.0,0.0,0.0,2279.0,2235.0,0.292807546
2025-01-16 19:00:00,BE,179.97,12007.515,11665.5225,0.0,0.0,93.63,60.23,0.005016025
2025-01-16 20:00:00,GR,159.6,7173.0,7229.0,0.0,0.0,2318.0,2217.0,0.309075701
2025-01-16 20:00:00,BE,159.6,11475.93,11132.4375,0.0,0.0,82.4,46.91,0.004087686
2025-01-16 21:00:00,BE,141.96,10882.0425,10610.78,0.0,0.0,71.25,45.55,0.004185795
2025-01-16 21:00:00,GR,148.95,6574.0,6617.0,0.0,0.0,2350.0,2175.0,0.330848798
2025-01-16 22:00:00,GR,140.55,6049.0,6125.0,0.0,0.0,2392.0,2128.0,0.351793685
2025-01-16 22:00:00,BE,135.68,10741.6175,10441.4025,0.0,0.0,60.15,53.32,0.004963871
2025-01-16 23:00:00,GR,129.85,5428.0,5468.0,0.0,0.0,2396.0,2151.0,0.396278556
2025-01-16 23:00:00,BE,124.12,10480.1425,10210.3225,0.0,0.0,53.2,47.22,0.004505664
2025-01-17 00:00:00,GR,123.18,4965.0,4963.0,0.0,0.0,2488.0,2180.0,0.439073515
2025-01-17 00:00:00,BE,107.11,10006.21,9627.8675,0.0,0.0,86.25,52.82,0.005278722
2025-01-17 01:00:00,GR,121.74,4831.0,4812.0,0.0,0.0,2556.0,2326.0,0.481473815
2025-01-17 01:00:00,BE,113.26,9728.92,9264.41,0.0,0.0,95.58,50.2,0.005159874
2025-01-17 02:00:00,GR,118.71,4698.0,4640.0,0.0,0.0,2619.0,2443.0,0.520008514
2025-01-17 02:00:00,BE,109.61,9412.49,9005.8125,0.0,0.0,101.2,39.3,0.004175303
2025-01-17 03:00:00,GR,116.94,4644.0,4631.0,0.0,0.0,2662.0,2582.0,0.555986219
2025-01-17 03:00:00,BE,109.22,9215.7475,8932.165,0.0,0.0,91.85,31.8,0.003450615
2025-01-17 04:00:00,BE,108.87,9198.345,8984.47,0.0,0.0,73.45,28.04,0.003048374
2025-01-17 04:00:00,GR,117.21,4833.0,4778.0,0.0,0.0,2688.0,2566.0,0.530933168
2025-01-17 05:00:00,BE,113.13,9619.2825,9360.79,0.0,0.0,52.85,26.43,0.002747606
2025-01-17 05:00:00,GR,123.57,5390.0,5359.0,0.0,0.0,2682.0,2529.0,0.469202226
2025-01-17 06:00:00,BE,140.8,10623.5525,10330.92,0.0,0.0,39.05,30.12,0.00283521
2025-01-17 06:00:00,GR,140.8,6285.0,6290.0,3.0,10.0,2670.0,2539.0,0.405568815
2025-01-17 07:00:00,BE,175.01,11561.645,11320.8775,2.635,1.69,28.23,34.63,0.003141421
2025-01-17 07:00:00,GR,175.01,6834.0,6950.0,479.0,547.0,2658.0,2518.0,0.44849283
2025-01-17 08:00:00,GR,176.83,7313.0,7445.0,1667.0,1999.0,2627.0,2383.0,0.599206892
2025-01-17 08:00:00,BE,208.13,12315.8925,12016.54,5.27,3.38,24.85,15.76,0.00155409
2025-01-17 09:00:00,GR,149.26,7476.0,7754.0,2767.0,3168.0,2580.0,2329.0,0.735286249
2025-01-17 09:00:00,BE,175.34,12736.8425,12408.2875,207.02,157.95,24.85,5.42,0.01282657
2025-01-17 10:00:00,GR,122.15,7449.0,7855.0,3491.0,3994.0,2520.0,2328.0,0.848704524
2025-01-17 10:00:00,BE,153.04,12642.515,12474.045,583.81,487.22,27.25,4.4,0.03888625
2025-01-17 11:00:00,GR,102.01,7395.0,7878.0,3786.0,4278.0,2467.0,2263.0,0.884516565
2025-01-17 11:00:00,BE,138.67,12679.9575,12590.595,972.14,757.95,31.38,4.03,0.060093261
2025-01-17 12:00:00,GR,102.29,7218.0,7670.0,3669.0,4100.0,2422.0,2174.0,0.869215849
2025-01-17 12:00:00,BE,126.44,12354.1725,12175.48,1322.88,867.98,33.5,1.22,0.070356796
2025-01-17 13:00:00,BE,124.03,12206.685,11557.06,1508.5,785.88,35.28,0.96,0.064459761
2025-01-17 13:00:00,GR,117.0,7049.0,7440.0,3150.0,3425.0,2359.0,2104.0,0.784366577
2025-01-17 14:00:00,BE,128.81,12049.425,11257.0175,1287.79,560.64,27.48,1.17,0.046625461
2025-01-17 14:00:00,GR,133.68,6931.0,7390.0,2200.0,2186.0,2277.0,1987.0,0.602077622
2025-01-17 15:00:00,GR,152.2,6831.0,7350.0,893.0,743.0,2198.0,1862.0,0.381349729
2025-01-17 15:00:00,BE,137.75,11972.96,11227.5375,748.85,279.13,24.0,1.99,0.023479574
2025-01-17 16:00:00,BE,150.0,12065.145,11155.65,226.09,46.55,32.7,5.28,0.004295846
2025-01-17 16:00:00,GR,173.59,7040.0,7450.0,95.0,33.0,2156.0,1828.0,0.264346591
2025-01-17 17:00:00,GR,179.35,7416.0,7790.0,63.33333333,22.0,2159.0,1990.0,0.271305286
2025-01-17 17:00:00,BE,174.7,12442.695,11619.245,1.59,0.18,41.88,10.87,0.000888071
2025-01-17 18:00:00,GR,179.92,7426.0,7830.0,31.66666667,11.0,2181.0,2007.0,0.271747913
2025-01-17 18:00:00,BE,179.92,12398.75,11844.76,0.795,0.09,49.23,17.82,0.0014445
2025-01-17 19:00:00,BE,174.22,11971.7125,11484.5325,0.0,0.0,72.45,17.63,0.001472638
2025-01-17 19:00:00,GR,174.22,7263.0,7670.0,0.0,0.0,2196.0,1970.0,0.271237781
2025-01-17 20:00:00,BE,157.91,11482.4025,10981.0425,0.0,0.0,87.0,18.73,0.001631192
2025-01-17 20:00:00,GR,157.91,6788.0,7180.0,0.0,0.0,2203.0,2070.0,0.304949912
2025-01-17 21:00:00,GR,145.0,6360.0,6590.0,0.0,0.0,2195.0,2020.0,0.317610063
2025-01-17 21:00:00,BE,145.0,10989.1375,10561.9025,0.0,0.0,87.93,14.31,0.001302195
2025-01-17 22:00:00,BE,139.97,10800.315,10495.2375,0.0,0.0,79.13,15.37,0.001423107
2025-01-17 22:00:00,GR,139.97,5918.0,6000.0,0.0,0.0,2172.0,1794.0,0.303142954
2025-01-17 23:00:00,GR,127.92,5392.0,5415.0,0.0,0.0,2031.0,1808.0,0.335311573
2025-01-17 23:00:00,BE,126.96,10603.35,10313.3175,0.0,0.0,71.1,22.86,0.002155922
2025-01-18 00:00:00,BE,125.38,10142.01,9808.17,0.0,0.0,42.38,32.05,0.003160123
2025-01-18 00:00:00,GR,126.09,4918.0,4966.0,0.0,0.0,1961.0,1853.0,0.376779179
2025-01-18 01:00:00,BE,121.06,9665.71,9373.93,0.0,0.0,49.1,45.39,0.004695982
2025-01-18 01:00:00,GR,121.2,4749.0,4843.0,0.0,0.0,1915.0,1842.0,0.387871131
2025-01-18 02:00:00,BE,121.02,9372.0775,9002.65,0.0,0.0,50.45,53.03,0.005658297
2025-01-18 02:00:00,GR,121.36,4599.0,4695.0,0.0,0.0,1863.0,1858.0,0.40400087
2025-01-18 03:00:00,GR,118.9,4483.0,4613.0,0.0,0.0,1816.0,1797.0,0.400847647
2025-01-18 03:00:00,BE,118.85,9125.26,8828.515,0.0,0.0,49.45,41.63,0.004562062
2025-01-18 04:00:00,GR,116.94,4536.0,4668.0,0.0,0.0,1768.0,1722.0,0.37962963
2025-01-18 04:00:00,BE,116.52,8977.905,8700.1775,0.0,0.0,51.0,31.16,0.003470743
2025-01-18 05:00:00,GR,119.82,4838.0,4957.0,0.0,0.0,1709.0,1594.0,0.32947499
2025-01-18 05:00:00,BE,119.78,9045.87,8765.825,0.0,0.0,55.3,51.48,0.005690995
2025-01-18 06:00:00,GR,123.63,5230.0,5456.0,0.0,11.0,1641.0,1453.0,0.279923518
2025-01-18 06:00:00,BE,119.87,9285.7025,9051.65,0.0,0.0,65.25,58.4,0.006289239
2025-01-18 07:00:00,GR,135.37,5717.0,5967.0,649.0,828.0,1575.0,1223.0,0.358754592
2025-01-18 07:00:00,BE,133.61,9718.7925,9469.985,4.485,0.355,81.45,44.85,0.004651298
2025-01-18 08:00:00,GR,145.9,6319.0,6538.0,2324.0,2976.0,1506.0,1156.0,0.653900934
2025-01-18 08:00:00,BE,145.67,10456.075,10090.3825,8.97,0.71,95.08,51.29,0.004973185
2025-01-18 09:00:00,GR,97.82,6670.0,6731.0,3793.0,4748.0,1435.0,1064.0,0.871364318
2025-01-18 09:00:00,BE,144.1,11098.5225,10678.6625,181.03,56.47,98.93,28.72,0.007675796
2025-01-18 10:00:00,GR,79.0,6733.0,6740.0,4679.0,5695.0,1365.0,971.0,0.990049012
2025-01-18 10:00:00,BE,131.5,11378.4175,11074.81,480.26,225.25,92.0,22.77,0.021797407
2025-01-18 11:00:00,BE,121.58,11568.635,11288.5775,838.53,392.89,68.83,15.2,0.035275553
2025-01-18 11:00:00,GR,41.09,6710.0,6780.0,5029.0,5936.0,1306.0,911.0,1.020417288
2025-01-18 12:00:00,BE,118.87,11619.5775,11352.425,1203.64,482.53,45.45,20.16,0.04326233
2025-01-18 12:00:00,GR,75.0,6636.0,6730.0,4902.0,5585.0,1271.0,856.0,0.970614828
2025-01-18 13:00:00,BE,115.01,11490.5725,11096.0825,1456.93,468.36,31.58,23.96,0.042845559
2025-01-18 13:00:00,GR,106.0,6315.0,6500.0,4298.0,4844.0,1257.0,838.0,0.89976247
2025-01-18 14:00:00,BE,118.78,11315.3,10779.3275,1366.39,369.83,29.38,15.48,0.034052124
2025-01-18 14:00:00,GR,119.58,6197.0,6470.0,3093.0,3691.0,1253.0,891.0,0.739390027
2025-01-18 15:00:00,BE,128.29,11194.0,10601.755,872.01,205.42,30.18,9.47,0.019196891
2025-01-18 15:00:00,GR,138.54,6107.0,6410.0,1307.0,1599.0,1266.0,938.0,0.415424922
2025-01-18 16:00:00,BE,131.29,11224.8,10763.6175,266.01,35.71,54.18,8.42,0.003931473
2025-01-18 16:00:00,GR,172.32,6192.0,6580.0,141.0,103.0,1300.0,1045.0,0.185400517
2025-01-18 17:00:00,BE,152.54,11646.4675,11131.3875,2.01,0.03,100.8,9.54,0.000821708
2025-01-18 17:00:00,GR,172.53,6694.0,7080.0,94.0,68.66666667,1344.0,1131.0,0.179215218
2025-01-18 18:00:00,BE,167.57,11725.905,11163.2425,1.005,0.015,135.3,10.35,0.00088394
2025-01-18 18:00:00,GR,167.57,6731.0,7120.0,47.0,34.33333333,1378.0,1155.0,0.176694894
2025-01-18 19:00:00,BE,167.85,11275.81,10871.965,0.0,0.0,144.73,10.23,0.000907252
2025-01-18 19:00:00,GR,167.85,6527.0,7010.0,0.0,0.0,1385.0,1165.0,0.178489352
2025-01-18 20:00:00,BE,156.12,10815.7875,10420.6525,0.0,0.0,136.58,11.53,0.001066034
2025-01-18 20:00:00,GR,156.12,6177.0,6580.0,0.0,0.0,1378.0,1104.0,0.178727538
2025-01-18 21:00:00,GR,143.42,5791.0,6090.0,0.0,0.0,1378.0,1052.0,0.181661198
2025-01-18 21:00:00,BE,143.42,10352.4975,10003.67,0.0,0.0,120.63,19.4,0.001873944
2025-01-18 22:00:00,GR,136.4,5526.0,5680.0,0.0,0.0,1373.0,1084.0,0.19616359
2025-01-18 22:00:00,BE,136.4,10122.39,9878.0125,0.0,0.0,99.53,13.55,0.001338617
2025-01-18 23:00:00,GR,129.36,5193.0,4996.0,0.0,0.0,1327.0,1128.0,0.217215482
2025-01-18 23:00:00,BE,129.36,10119.0775,9775.79,0.0,0.0,80.18,9.0,0.000889409
2025-01-19 00:00:00,GR,129.88,4772.0,4718.0,0.0,0.0,1245.0,1090.0,0.228415759
2025-01-19 00:00:00,BE,129.75,9296.1275,9336.4775,0.0,0.0,36.45,6.15,0.000661566
2025-01-19 01:00:00,GR,124.89,4591.0,4605.0,0.0,0.0,1224.0,1066.0,0.232193422
2025-01-19 01:00:00,BE,124.29,8921.7625,8997.725,0.0,0.0,24.95,3.72,0.000416958
2025-01-19 02:00:00,GR,123.61,4419.0,4438.0,0.0,0.0,1196.0,1027.0,0.232405522
2025-01-19 02:00:00,BE,123.12,8631.855,8750.5125,0.0,0.0,14.65,1.99,0.000230541
2025-01-19 03:00:00,GR,121.24,4301.0,4347.0,0.0,0.0,1162.0,1026.0,0.238549175
2025-01-19 03:00:00,BE,121.24,8409.245,8527.6,0.0,0.0,10.85,4.41,0.000524423
2025-01-19 04:00:00,GR,120.18,4373.0,4402.0,0.0,0.0,1131.0,1045.0,0.238966385
2025-01-19 04:00:00,BE,120.18,8314.02,8443.665,0.0,0.0,9.65,6.41,0.000770987
2025-01-19 05:00:00,GR,120.0,4542.0,4602.0,0.0,0.0,1107.0,984.0,0.21664465
2025-01-19 05:00:00,BE,120.0,8306.1575,8490.0175,0.0,0.0,10.28,4.6,0.000553806
